Executing: memtier_benchmark -h 128.110.218.200 -p 11211 --ratio=1:10 --test-time=30 --rate-limiting=250 -t 8 -c 25 --key-pattern=P:P --key-maximum 1000000 -P memcache_text
8         Threads
25        Connections per thread
30        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         4545.50          ---          ---         1.90347         2.15900         4.63900         7.64700       305.77 
Gets        45435.62     15280.88     30154.74         1.89363         2.14300         4.60700         8.12700      2012.90 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      49981.12     15280.88     30154.74         1.89452         2.14300         4.60700         8.09500      2318.68 


Request Latency Distribution
Type     <= msec         Percent
SET       5.151       99.297
SET       5.215       99.336
SET       5.279       99.375
SET       5.375       99.414
SET       5.567       99.453
SET       5.695       99.492
SET       5.919       99.531
SET       6.047       99.570
SET       6.143       99.609
SET       6.175       99.629
SET       6.239       99.648
SET       6.335       99.668
SET       6.431       99.688
SET       6.495       99.707
SET       6.559       99.727
SET       6.623       99.746
SET       6.655       99.766
SET       6.719       99.785
SET       6.783       99.805
SET       6.847       99.814
SET       6.911       99.824
SET       6.943       99.834
SET       7.007       99.844
SET       7.071       99.854
SET       7.167       99.863
SET       7.327       99.873
SET       7.423       99.883
SET       7.551       99.893
SET       7.647       99.902
SET       7.743       99.907
SET       7.807       99.912
SET       7.999       99.917
SET       8.095       99.922
SET       8.191       99.927
SET       8.319       99.932
SET       8.447       99.937
SET       8.575       99.941
SET       8.639       99.946
SET       8.767       99.951
SET       8.959       99.954
SET       9.151       99.956
SET       9.215       99.958
SET       9.215       99.961
SET       9.407       99.963
SET       9.471       99.966
SET       9.599       99.968
SET       9.791       99.971
SET       9.791       99.973
SET      10.111       99.976
SET      10.175       99.977
SET      10.239       99.978
SET      10.303       99.979
SET      10.367       99.980
SET      10.687       99.982
SET      10.687       99.983
SET      10.879       99.984
SET      11.071       99.985
SET      11.199       99.987
SET      11.199       99.988
SET      11.199       99.988
SET      11.263       99.989
SET      11.263       99.990
SET      11.263       99.990
SET      11.263       99.991
SET      11.327       99.991
SET      11.327       99.992
SET      11.327       99.993
SET      11.327       99.993
SET      11.327       99.994
SET      11.327       99.994
SET      11.327       99.995
SET      11.327       99.995
SET      11.327       99.995
SET      11.327       99.995
SET      11.391       99.996
SET      11.391       99.996
SET      11.391       99.996
SET      11.391       99.997
SET      11.391       99.997
SET      11.391       99.997
SET      11.391       99.997
SET      11.391       99.997
SET      11.391       99.998
SET      11.391       99.998
SET      11.455       99.998
SET      11.455       99.998
SET      11.455       99.998
SET      11.455       99.998
SET      11.455       99.998
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      11.455       99.999
SET      12.351       99.999
SET      12.351      100.000
---
GET       0.039        0.000
GET       0.175        5.000
GET       0.239       10.000
GET       0.295       15.000
GET       0.351       20.000
GET       0.439       25.000
GET       0.583       30.000
GET       0.839       35.000
GET       1.455       40.000
GET       1.951       45.000
GET       2.143       50.000
GET       2.255       52.500
GET       2.447       55.000
GET       2.767       57.500
GET       2.879       60.000
GET       2.927       62.500
GET       2.959       65.000
GET       2.991       67.500
GET       3.023       70.000
GET       3.039       72.500
GET       3.039       75.000
GET       3.055       76.250
GET       3.055       77.500
GET       3.055       78.750
GET       3.071       80.000
GET       3.071       81.250
GET       3.071       82.500
GET       3.087       83.750
GET       3.087       85.000
GET       3.087       86.250
GET       3.103       87.500
GET       3.103       88.125
GET       3.119       88.750
GET       3.119       89.375
GET       3.135       90.000
GET       3.135       90.625
GET       3.151       91.250
GET       3.151       91.875
GET       3.167       92.500
GET       3.183       93.125
GET       3.215       93.750
GET       3.215       94.062
GET       3.231       94.375
GET       3.263       94.688
GET       3.279       95.000
GET       3.327       95.312
GET       3.375       95.625
GET       3.439       95.938
GET       3.487       96.250
GET       3.551       96.562
GET       3.599       96.875
GET       3.631       97.031
GET       3.647       97.188
GET       3.679       97.344
GET       3.711       97.500
GET       3.743       97.656
GET       3.775       97.812
GET       3.807       97.969
GET       3.855       98.125
GET       3.919       98.281
GET       4.015       98.438
GET       4.079       98.516
GET       4.127       98.594
GET       4.223       98.672
GET       4.319       98.750
GET       4.447       98.828
GET       4.543       98.906
GET       4.607       98.984
GET       4.671       99.062
GET       4.831       99.141
GET       4.991       99.219
GET       5.055       99.258
GET       5.119       99.297
GET       5.183       99.336
GET       5.279       99.375
GET       5.375       99.414
GET       5.503       99.453
GET       5.663       99.492
GET       5.855       99.531
GET       6.047       99.570
GET       6.175       99.609
GET       6.271       99.629
GET       6.431       99.648
GET       6.495       99.668
GET       6.559       99.688
GET       6.623       99.707
GET       6.655       99.727
GET       6.719       99.746
GET       6.783       99.766
GET       6.879       99.785
GET       6.943       99.805
GET       7.007       99.814
GET       7.071       99.824
GET       7.135       99.834
GET       7.263       99.844
GET       7.359       99.854
GET       7.519       99.863
GET       7.647       99.873
GET       7.807       99.883
GET       8.063       99.893
GET       8.127       99.902
GET       8.191       99.907
GET       8.255       99.912
GET       8.319       99.917
GET       8.383       99.922
GET       8.447       99.927
GET       8.511       99.932
GET       8.639       99.937
GET       8.831       99.941
GET       9.023       99.946
GET       9.215       99.951
GET       9.279       99.954
GET       9.407       99.956
GET       9.471       99.958
GET       9.663       99.961
GET       9.727       99.963
GET       9.791       99.966
GET       9.855       99.968
GET       9.983       99.971
GET      10.047       99.973
GET      10.239       99.976
GET      10.303       99.977
GET      10.367       99.978
GET      10.495       99.979
GET      10.559       99.980
GET      10.687       99.982
GET      10.815       99.983
GET      10.943       99.984
GET      11.007       99.985
GET      11.199       99.987
GET      11.263       99.988
GET      11.327       99.988
GET      11.327       99.989
GET      11.391       99.990
GET      11.455       99.990
GET      11.519       99.991
GET      11.647       99.991
GET      11.711       99.992
GET      11.775       99.993
GET      11.839       99.993
GET      11.903       99.994
GET      11.967       99.994
GET      12.031       99.995
GET      12.095       99.995
GET      12.159       99.995
GET      12.159       99.995
GET      12.223       99.996
GET      12.223       99.996
GET      12.351       99.996
GET      12.351       99.997
GET      12.415       99.997
GET      12.479       99.997
GET      12.543       99.997
GET      12.607       99.997
GET      12.671       99.998
GET      12.671       99.998
GET      12.735       99.998
GET      12.735       99.998
GET      12.799       99.998
GET      12.863       99.998
GET      12.927       99.998
GET      12.927       99.999
GET      12.991       99.999
GET      13.183       99.999
GET      13.247       99.999
GET      13.311       99.999
GET      13.311       99.999
GET      13.759       99.999
GET      13.887       99.999
GET      14.207       99.999
GET      14.463       99.999
GET      14.783       99.999
GET      14.783       99.999
GET      14.975       99.999
GET      14.975       99.999
GET      15.295       99.999
GET      15.295       99.999
GET      15.551      100.000
GET      15.551      100.000
GET      15.807      100.000
GET      15.807      100.000
GET      16.063      100.000
GET      16.063      100.000
GET      16.063      100.000
GET      16.063      100.000
GET      16.383      100.000
GET      16.383      100.000
GET      16.383      100.000
GET      16.383      100.000
GET      16.639      100.000
GET      16.639      100.000
GET      16.639      100.000
GET      16.639      100.000
GET      16.639      100.000
GET      16.639      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      16.895      100.000
GET      17.151      100.000
GET      17.151      100.000
---
WAIT      0.000      100.000
