Executing: memtier_benchmark -h 128.110.218.200 -p 11211 --ratio=1:10 --test-time=30 --rate-limiting=250 -t 8 -c 25 --key-pattern=P:P --key-maximum 1000000 -P memcache_text
8         Threads
25        Connections per thread
30        Seconds


ALL STATS
============================================================================================================================
Type         Ops/sec     Hits/sec   Misses/sec    Avg. Latency     p50 Latency     p99 Latency   p99.9 Latency       KB/sec 
----------------------------------------------------------------------------------------------------------------------------
Sets         4506.04          ---          ---         2.41337         2.73500         5.85500         9.66300       303.12 
Gets        45032.36     13815.16     31217.21         2.39931         2.71900         5.59900         9.59900      1915.87 
Waits           0.00          ---          ---             ---             ---             ---             ---          --- 
Totals      49538.40     13815.16     31217.21         2.40059         2.71900         5.63100         9.59900      2218.99 


Request Latency Distribution
Type     <= msec         Percent
SET      12.415       99.991
SET      12.415       99.992
SET      12.479       99.993
SET      12.479       99.993
SET      12.671       99.994
SET      12.735       99.994
SET      12.735       99.995
SET      12.735       99.995
SET      13.183       99.995
SET      13.183       99.995
SET      13.503       99.996
SET      13.503       99.996
SET      13.887       99.996
SET      13.887       99.997
SET      13.887       99.997
SET      14.015       99.997
SET      14.015       99.997
SET      14.015       99.997
SET      14.015       99.998
SET      14.015       99.998
SET      14.719       99.998
SET      14.719       99.998
SET      14.719       99.998
SET      14.719       99.998
SET      14.719       99.998
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      15.871       99.999
SET      24.063       99.999
SET      24.063      100.000
---
GET       0.047        0.000
GET       0.175        5.000
GET       0.239       10.000
GET       0.295       15.000
GET       0.351       20.000
GET       0.415       25.000
GET       0.503       30.000
GET       0.631       35.000
GET       0.943       40.000
GET       2.319       45.000
GET       2.719       50.000
GET       3.343       52.500
GET       3.855       55.000
GET       3.935       57.500
GET       3.967       60.000
GET       3.999       62.500
GET       4.031       65.000
GET       4.031       67.500
GET       4.047       70.000
GET       4.063       72.500
GET       4.063       75.000
GET       4.079       76.250
GET       4.079       77.500
GET       4.079       78.750
GET       4.079       80.000
GET       4.095       81.250
GET       4.095       82.500
GET       4.095       83.750
GET       4.127       85.000
GET       4.127       86.250
GET       4.127       87.500
GET       4.127       88.125
GET       4.127       88.750
GET       4.159       89.375
GET       4.159       90.000
GET       4.159       90.625
GET       4.159       91.250
GET       4.191       91.875
GET       4.191       92.500
GET       4.191       93.125
GET       4.223       93.750
GET       4.223       94.062
GET       4.223       94.375
GET       4.223       94.688
GET       4.255       95.000
GET       4.255       95.312
GET       4.255       95.625
GET       4.255       95.938
GET       4.287       96.250
GET       4.287       96.562
GET       4.319       96.875
GET       4.319       97.031
GET       4.351       97.188
GET       4.351       97.344
GET       4.351       97.500
GET       4.383       97.656
GET       4.383       97.812
GET       4.415       97.969
GET       4.447       98.125
GET       4.479       98.281
GET       4.543       98.438
GET       4.575       98.516
GET       4.639       98.594
GET       4.735       98.672
GET       4.831       98.750
GET       4.991       98.828
GET       5.247       98.906
GET       5.503       98.984
GET       5.855       99.062
GET       6.015       99.141
GET       6.079       99.219
GET       6.079       99.258
GET       6.111       99.297
GET       6.143       99.336
GET       6.175       99.375
GET       6.207       99.414
GET       6.303       99.453
GET       6.399       99.492
GET       6.559       99.531
GET       6.815       99.570
GET       7.103       99.609
GET       7.231       99.629
GET       7.359       99.648
GET       7.519       99.668
GET       7.839       99.688
GET       7.999       99.707
GET       8.063       99.727
GET       8.127       99.746
GET       8.159       99.766
GET       8.191       99.785
GET       8.255       99.805
GET       8.319       99.814
GET       8.383       99.824
GET       8.447       99.834
GET       8.575       99.844
GET       8.767       99.854
GET       9.023       99.863
GET       9.279       99.873
GET       9.343       99.883
GET       9.471       99.893
GET       9.727       99.902
GET       9.919       99.907
GET       9.983       99.912
GET      10.047       99.917
GET      10.111       99.922
GET      10.175       99.927
GET      10.175       99.932
GET      10.239       99.937
GET      10.239       99.941
GET      10.303       99.946
GET      10.367       99.951
GET      10.431       99.954
GET      10.495       99.956
GET      10.559       99.958
GET      10.623       99.961
GET      10.751       99.963
GET      10.943       99.966
GET      11.071       99.968
GET      11.263       99.971
GET      11.583       99.973
GET      11.967       99.976
GET      12.031       99.977
GET      12.095       99.978
GET      12.159       99.979
GET      12.159       99.980
GET      12.223       99.982
GET      12.223       99.983
GET      12.223       99.984
GET      12.287       99.985
GET      12.287       99.987
GET      12.351       99.988
GET      12.351       99.988
GET      12.351       99.989
GET      12.415       99.990
GET      12.415       99.990
GET      12.479       99.991
GET      12.543       99.991
GET      12.607       99.992
GET      12.671       99.993
GET      12.799       99.993
GET      13.183       99.994
GET      13.567       99.994
GET      13.759       99.995
GET      13.823       99.995
GET      13.887       99.995
GET      14.015       99.995
GET      14.143       99.996
GET      14.335       99.996
GET      14.783       99.996
GET      15.679       99.997
GET      16.063       99.997
GET      16.191       99.997
GET      16.191       99.997
GET      16.191       99.997
GET      16.191       99.998
GET      16.255       99.998
GET      16.319       99.998
GET      16.511       99.998
GET      16.767       99.998
GET      16.895       99.998
GET      17.663       99.998
GET      17.791       99.999
GET      17.919       99.999
GET      18.047       99.999
GET      18.559       99.999
GET      18.815       99.999
GET      18.943       99.999
GET      19.583       99.999
GET      19.839       99.999
GET      19.967       99.999
GET      20.479       99.999
GET      20.735       99.999
GET      20.735       99.999
GET      20.863       99.999
GET      20.863       99.999
GET      20.991       99.999
GET      20.991       99.999
GET      21.503      100.000
GET      21.503      100.000
GET      21.759      100.000
GET      21.759      100.000
GET      22.015      100.000
GET      22.015      100.000
GET      22.015      100.000
GET      22.015      100.000
GET      22.143      100.000
GET      22.143      100.000
GET      22.143      100.000
GET      22.143      100.000
GET      22.783      100.000
GET      22.783      100.000
GET      22.783      100.000
GET      22.783      100.000
GET      22.783      100.000
GET      22.783      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.039      100.000
GET      23.935      100.000
GET      23.935      100.000
---
WAIT      0.000      100.000
